pair_key,프로필,좋아하는_게임,좋아하는_게임_장르,좋아하는_게임_설명,추천_게임,추천_게임_장르,추천_게임_설명,적합도,이유태그,메모
B0011,A12,Lethal Company / Phasmophobia / Deep Rock Galactic,"액션, 어드벤처, 인디, 앞서 해보기 / 액션, 인디, 앞서 해보기 / 액션","[Lethal Company] A co-op horror about scavenging at abandoned moons to sell scrap to the Company. ‖ [Phasmophobia] Phasmophobia is a 4 player online co-op psychological horror. Paranormal activity is on the rise and it’s up to you and your team to use all the ghost-hunting equipment at your dis ‖ [Deep Rock Galactic] 딥 락 갤럭틱은 1-4인의 플레이어가 협동하는 FPS 게임으로, 상남자 우주 드워프, 100% 파괴 가능한 맵 환경, 절차적 생성 동굴 지형, 그리고 끊임없이 등장하는 외계 괴물 무리가 특징입니다.",나의 작은 우주 (My Little Universe),"액션, 어드벤처, 캐주얼, 시뮬레이션","도구, 연료가 소진된 배, 천부적인 창의력만을 가지고 황량한 달에 고립된 여러분은 한때 사라진 것들을 모두 재창조하고 나만의 앙증맞은 우주를 만들 운명입니다! 혹시 잊으셨을 까봐 알려드려요. 최대 3명의 친구와 함께 분할 화면에서 협력 모드로 여정을 함께할 수 있어요!",2,,
B0012,A28,Stardew Valley / Slime Rancher / Raft,"인디, RPG, 시뮬레이션 / 액션, 어드벤처, 인디, 시뮬레이션 / 어드벤처, 인디, 시뮬레이션","[Stardew Valley] You've inherited your grandfather's old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off th ‖ [Slime Rancher] 슬라임 랜쳐는 젊고 용감한 랜쳐, 베아트릭스 르뷰가 지구에서 1,000광년 떨어진 '머나먼 평야'에서 슬라임들과 씨름하며 생계를 꾸려나가는 이야기입니다. 긍정적인 마인드와 강인한 의지로 베아트릭스는 진공팩을 사용하여 끊임없이 말랑말랑하게 굴러나오는 슬라임들을 피하며 이름을 알리고, 부자가 되려 합니다. ‖ [Raft] Raft™ throws you and your friends into an epic oceanic adventure! Alone or together, players battle to survive a perilous voyage across a vast sea! Gather debris, scavenge reefs an",Owlboy,"액션, 어드벤처, 인디",이 비행 어드벤처 플랫폼 게임에서 활기 넘치는 픽셀 월드를 탐험해 보세요.,2,,
B0013,A25,The Raven Remastered / The Frostrune / Mad Experiments: Escape Room,"어드벤처 / 어드벤처 / 어드벤처, 캐주얼, 인디, 시뮬레이션, 전략","[The Raven Remastered] London, 1964. An ancient ruby is stolen from the British Museum. At the crime scene: a raven feather. Is somebody trying to follow in the footsteps of The Raven, the legendary mast ‖ [The Frostrune] Unravel a mystery inspired by Viking myth and legend in The Frostrune, a classic point-and-click adventure based on historically accurate Norse culture and environments. ‖ [Mad Experiments: Escape Room] 수상 후보에 오른 이스케이프 게임 1인 또는 최대 5인까지 플레이하며 3개의 독특한 방을 탐험하고, 두뇌를 자극하는 퍼즐을 풀며 체셔 교수와 그의 실험에 얽힌 어두운 비밀을 밝혀보세요.",Willy Morgan and the Curse of Bone Town,"어드벤처, 인디","A letter from 10 years ago, an intricate web of lies to unravel and a mystery to solve. Explore an unconventional town of pirates, dive into the past, collect items and look for clues to help Willy find out what happened to his father...",3,,
B0014,A11,A Short Hike / ISLANDERS / Gorogoa,"어드벤처, 인디 / 캐주얼, 인디, 전략 / 어드벤처, 캐주얼, 인디","[A Short Hike] Hike, climb, and soar through the peaceful mountainside landscapes of Hawk Peak Provincial Park as you make your way to the summit. ‖ [ISLANDERS] ISLANDERS is a minimalist strategy game about building cities on colorful islands. ‖ [Gorogoa] Gorogoa(고로고아)는 Jason Roberts가 디자인하고 일러스트레이션을 손으로 그린 아름다운 차세대 퍼즐 게임입니다.",LEGO® Bricktales,"어드벤처, 캐주얼, 시뮬레이션",퍼즐 어드벤처 게임에서 직관적인 브릭 쌓기 메커니즘을 통해 퍼즐을 풀고 작품에 생명을 불어넣으세요! 아름다운 LEGO® 디오라마를 탐험하고 그곳의 사람들을 도와주면서 매력적인 스토리를 경험하세요.,3,,
B0015,A23,DOOMBLADE / Transiruby / Blast Brigade vs. the Evil Legion of Dr. Cread,"액션, 어드벤처, 인디 / 액션 / 액션, 어드벤처, 인디","[DOOMBLADE] Deep underground, Gloom Girl discovers DOOMBLADE, a sentient weapon hellbent on escape after eons in chains. Together, “Doom and Gloom” embark on a vengeful quest to unlock the pow ‖ [Transiruby] 차원 대륙의 의문을 풀어라! 는 사이보그 소녀 실비가 검과 엘리먼트 샷으로 적을 쓰러뜨리며 앞으로 나아가는 탐색형 액션 게임입니다! ‖ [Blast Brigade vs. the Evil Legion of Dr. Cread] 스릴 넘치는 플랫포밍과 깊이 있는 탐험 세계, 폭발적인 액션으로 가득한 2D 메트로이드배니아 어드벤처 게임을 즐겨보세요! Blast Brigade에서 영웅들로 팀을 구성해 세계를 구하세요!",Under The Island,"액션, 어드벤처, 인디, RPG","Embark on an epic adventure in Under the Island! A 2D action-adventure steeped in ‘90s charm, step into the shoes of Nia, and battle fierce monsters, solve clever puzzles, and explore a world alive with mystery as you race to save your new home before it’s too late.",3,,
B0016,A24,RimWorld / Oxygen Not Included / Unpacking 언패킹,"인디, 시뮬레이션, 전략 / 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션","[RimWorld] 지능형 AI 이야기꾼이 주도하는 공상과학 정착지 시뮬레이터입니다. 심리, 생태, 총격전과 근접전, 날씨, 기후, 외교, 사람 사이의 관계, 예술, 의학, 무역, 그 외 많은 것들을 시뮬레이션하여 이야기를 생성합니다. ‖ [Oxygen Not Included] Oxygen Not Included는 우주 콜로니 시뮬레이션 게임입니다. 외계의 우주 암석 깊은 곳에서 근면한 일꾼들은 생존하고 나아가 번영하기 위해 과학을 마스터하고, 낯선 새로운 생명체에 맞서며, 경이로운 우주 테크놀로지를 활용해야 합니다. ‖ [Unpacking 언패킹] Unpacking은 상자에서 짐을 꺼내 새집에 맞게 배치하는 친숙한 체험에 대한 명상적 퍼즐 게임입니다. 게임의 일부인 블록 맞추기 게임과 집 꾸미기를 하는 동안, 푸는 짐에 닮긴 삶의 실마리를 찾아가며 만족할 만한 생활 공간을 만들어 보세요.",Room In Dream,"캐주얼, 인디, 시뮬레이션, 앞서 해보기","A peaceful, relaxing and chill cozy Zen game. Discover, collect, and assemble furniture to decorate your little cozy room and surrounding environment in the peaceful land, feeling the white noise of the nature, time flow and weather change.",3,,
B0017,A10,Baldur's Gate 3 / Mount & Blade II: Bannerlord / Kenshi,"어드벤처, RPG, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략 / 액션, 인디, RPG, 시뮬레이션, 전략","[Baldur's Gate 3] Baldur’s Gate 3 is a story-rich, party-based RPG set in the universe of Dungeons & Dragons, where your choices shape a tale of fellowship and betrayal, survival and sacrifice, and  ‖ [Mount & Blade II: Bannerlord] 본 게임은 전략/액션 RPG입니다. 캐릭터를 생성하고, 외교에 참여하고, 제작, 거래를 하고, 방대한 중세풍의 샌드박스에서 새로운 땅을 정복하십시오. 군대를 일으켜 전쟁에 뛰어들고, 깊이가 있으나 직관적인 실력 기반의 전투 시스템을 채용한 대규모 실시간 전투에서 자신의 부대에 명령을 내리고 함께 싸우십시오. ‖ [Kenshi] 자유롭게 돌아다니는 분대 기반의 RPG. 스토리를 따라가는 대신 제한 없는 샌드박스식 게임플레이에 중점을 두었습니다. 무역상, 도둑, 반란군, 전쟁 군주, 모험가, 농부, 노예 등 다양한 삶을 체험할 수 있습니다. 운이 나쁘면 식인종의 먹잇감으로 전락할지도 모르죠. 새로운 장비를 연구하거나 제작해 보세요.",Tales of Old: Dominus,"액션, 어드벤처, RPG, 시뮬레이션","신부들의 전투는 패배했지만, 너의 반란과 복수의 이야기는 이제 시작이다. 재에서부터 너의 지배를 구축하라. 정착지를 차지하고, 병사들을 지휘하며, 부패와 내전으로 갈라진 왕국에서 일어서라.",3,,
B0018,A13,서브노티카 / The Long Dark / No Man's Sky,"어드벤처, 인디 / 어드벤처, 인디, 시뮬레이션, 전략 / 액션, 어드벤처","[서브노티카] 위험과 경이로움이 가득한 외계의 바다 속으로 내려가세요. 장비를 제작하고, 잠수함을 조종하며 야생 생물보다 앞서가세요. 우거진 산호초, 화산, 동굴 같은 많은 장소들을 탐험하세요. 물론 살아남는 걸 잊으면 안 되겠죠. ‖ [The Long Dark] The Long Dark는 깊은 생각을 요구하는 탐험 생존 게임입니다. 플레이어는 지구 자기장 이상으로 인한 대재앙이 휩쓸고 간 세상에서 혼자 드넓은 설원 황무지를 탐험하며 살아남아야 합니다. 좀비는 등장하지 않으며 오직 플레이어와 추위, 그리고 자연 속의 위험들만 존재합니다. 고요한 종말의 세상에 오신 것을 환영합니다. ‖ [No Man's Sky] No Man's Sky는 무한히 펼쳐지는 우주에서의 탐험과 생존을 그린 SF 게임입니다.",Planet Explorers,"액션, 어드벤처, 인디, RPG, 시뮬레이션","Planet Explorers is an open world sandbox adventure RPG game set on a distant planet. The game uses a new OpenCL calculated voxel system to allow players to change the terrain in any way, create new objects such as weapons, vehicles, objects, and do it anywhere.",3,,
B0019,A02,Iron Brigade / Ancient Planet Tower Defense / Creeper World IXE,"액션, 전략 / 캐주얼, 인디, 전략 / 액션, 캐주얼, 인디, 시뮬레이션, 전략","[Iron Brigade] Join The Mobile Trench Brigade and protect humanity from the evil Monovision menace! ‖ [Ancient Planet Tower Defense] 고대 행성 타워 디펜스는 정통 타워 디펜스 게임입니다. 고대 문명의 요새가 외계 침략자들로부터 침략당했습니다. 고대의 강력한 기술을 사용하여 적군의 공격을 물리치십시오! ‖ [Creeper World IXE] The unstoppable alien force known as The Creeper has returned, devouring thousands of worlds in its path, and yours is next. Battle against the Creeper fluid in a groundbreaking pi",rymdkapsel,"인디, 전략",Build a space station. Command the tiny crew. Explore the galaxy. A meditative space strategy game.,2,,
B0020,A24,RimWorld / Oxygen Not Included / Unpacking 언패킹,"인디, 시뮬레이션, 전략 / 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션","[RimWorld] 지능형 AI 이야기꾼이 주도하는 공상과학 정착지 시뮬레이터입니다. 심리, 생태, 총격전과 근접전, 날씨, 기후, 외교, 사람 사이의 관계, 예술, 의학, 무역, 그 외 많은 것들을 시뮬레이션하여 이야기를 생성합니다. ‖ [Oxygen Not Included] Oxygen Not Included는 우주 콜로니 시뮬레이션 게임입니다. 외계의 우주 암석 깊은 곳에서 근면한 일꾼들은 생존하고 나아가 번영하기 위해 과학을 마스터하고, 낯선 새로운 생명체에 맞서며, 경이로운 우주 테크놀로지를 활용해야 합니다. ‖ [Unpacking 언패킹] Unpacking은 상자에서 짐을 꺼내 새집에 맞게 배치하는 친숙한 체험에 대한 명상적 퍼즐 게임입니다. 게임의 일부인 블록 맞추기 게임과 집 꾸미기를 하는 동안, 푸는 짐에 닮긴 삶의 실마리를 찾아가며 만족할 만한 생활 공간을 만들어 보세요.",Colonization Simulator,"캐주얼, 인디, 시뮬레이션, 전략",Colonize rich planets with vegetation or deserted moons. Build a functional and prosperous colony. Take care of your colonists. Experience adventures on distant worlds or build a colony on planets in our solar system.,3,,
B0021,A25,The Raven Remastered / The Frostrune / Mad Experiments: Escape Room,"어드벤처 / 어드벤처 / 어드벤처, 캐주얼, 인디, 시뮬레이션, 전략","[The Raven Remastered] London, 1964. An ancient ruby is stolen from the British Museum. At the crime scene: a raven feather. Is somebody trying to follow in the footsteps of The Raven, the legendary mast ‖ [The Frostrune] Unravel a mystery inspired by Viking myth and legend in The Frostrune, a classic point-and-click adventure based on historically accurate Norse culture and environments. ‖ [Mad Experiments: Escape Room] 수상 후보에 오른 이스케이프 게임 1인 또는 최대 5인까지 플레이하며 3개의 독특한 방을 탐험하고, 두뇌를 자극하는 퍼즐을 풀며 체셔 교수와 그의 실험에 얽힌 어두운 비밀을 밝혀보세요.",Agent A: A puzzle in disguise,"어드벤처, 인디","에이전트 A, 본부에서 새로운 임무가 내려왔습니다. 루비 라 로그로 알려진 적의 스파이가 우리의 비밀 요원을 노리고 있습니다. 당신의 임무는 그녀를 찾아 체포하는 것입니다.",3,,
B0022,A26,Dordogne / A YEAR OF SPRINGS / Botany Manor,"어드벤처, 인디 / 캐주얼, 인디, 시뮬레이션 / 어드벤처","[Dordogne] 이 유년 시절의 여정에서 특별한 내러티브에 몰입하며 도르도뉴의 수천 가지 여름의 색을 탐험하고, 추억을 떠올리며 가족의 비밀을 밝히세요. ‖ [A YEAR OF SPRINGS] 세 명의 여성, 세 개의 이야기, 세 개의 봄. 세 명의 친구들이 사랑, 공감, 그리고 단지 함께하고 싶어하는 감정에 대한 방향을 찾아나가는 3 부작 비주얼 노벨 A YEAR OF SPRINGS 에서 하루, 에리카, 마나미의 이야기를 체험하세요. ‖ [Botany Manor] Welcome to Botany Manor, a stately home in 19th century England. You play as inhabitant Arabella Greene, a retired botanist. Explore your house and gardens, filled with research, t",Go North,"어드벤처, 캐주얼, 인디","Explore beautiful mazes, discover unique items and help other explorers complete unusual side quests in this cozy and narrative-driven adventure!",3,,
B0023,A24,RimWorld / Oxygen Not Included / Unpacking 언패킹,"인디, 시뮬레이션, 전략 / 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션","[RimWorld] 지능형 AI 이야기꾼이 주도하는 공상과학 정착지 시뮬레이터입니다. 심리, 생태, 총격전과 근접전, 날씨, 기후, 외교, 사람 사이의 관계, 예술, 의학, 무역, 그 외 많은 것들을 시뮬레이션하여 이야기를 생성합니다. ‖ [Oxygen Not Included] Oxygen Not Included는 우주 콜로니 시뮬레이션 게임입니다. 외계의 우주 암석 깊은 곳에서 근면한 일꾼들은 생존하고 나아가 번영하기 위해 과학을 마스터하고, 낯선 새로운 생명체에 맞서며, 경이로운 우주 테크놀로지를 활용해야 합니다. ‖ [Unpacking 언패킹] Unpacking은 상자에서 짐을 꺼내 새집에 맞게 배치하는 친숙한 체험에 대한 명상적 퍼즐 게임입니다. 게임의 일부인 블록 맞추기 게임과 집 꾸미기를 하는 동안, 푸는 짐에 닮긴 삶의 실마리를 찾아가며 만족할 만한 생활 공간을 만들어 보세요.",.projekt,"캐주얼, 인디",Minimalistic puzzler about silhouettes from creator of Evo Explores,1,IRRELEVANT,
B0024,A05,Into the Breach / Monster Train / Mini Metro,"인디, RPG, 시뮬레이션, 전략 / 전략 / 인디, 시뮬레이션, 전략","[Into the Breach] 미래의 강력한 메크를 조종하여 외계 세력을 물리치세요. 이 턴제 전략 게임에서는 세계를 구하려 시도할 때마다 무작위로 새롭게 생성되는 도전이 여러분 앞에 나타납니다. ‖ [Monster Train] Monster Train is a strategic roguelike deck building game with a twist. Set on a train to hell, you’ll use tactical decision making to defend multiple vertical battlegrounds. With  ‖ [Mini Metro] 미니 메트로는 성장하는 도시를 위해 지하철 노선을 설계하는 게임입니다. 역과 역 사이에 노선을 그려서 열차 운행을 시작하세요. 새로운 역이 열리면 노선을 수정해서 노선도를 효율적으로 유지하세요. 한정된 자원을 어느 곳에 사용할 것인지 결정하세요. 도시를 얼마나 오래 유지할 수 있을까요?",Mashinky,"인디, 시뮬레이션, 전략, 앞서 해보기",Mashinky is a transport strategy game about trains. The goal is to create your own transport empire on a procedurally generated map. It’s a unique blend of realistic graphics combined with an isometric construction mode and board game-like rules.,2,,
B0025,A24,RimWorld / Oxygen Not Included / Unpacking 언패킹,"인디, 시뮬레이션, 전략 / 인디, 시뮬레이션 / 캐주얼, 인디, 시뮬레이션","[RimWorld] 지능형 AI 이야기꾼이 주도하는 공상과학 정착지 시뮬레이터입니다. 심리, 생태, 총격전과 근접전, 날씨, 기후, 외교, 사람 사이의 관계, 예술, 의학, 무역, 그 외 많은 것들을 시뮬레이션하여 이야기를 생성합니다. ‖ [Oxygen Not Included] Oxygen Not Included는 우주 콜로니 시뮬레이션 게임입니다. 외계의 우주 암석 깊은 곳에서 근면한 일꾼들은 생존하고 나아가 번영하기 위해 과학을 마스터하고, 낯선 새로운 생명체에 맞서며, 경이로운 우주 테크놀로지를 활용해야 합니다. ‖ [Unpacking 언패킹] Unpacking은 상자에서 짐을 꺼내 새집에 맞게 배치하는 친숙한 체험에 대한 명상적 퍼즐 게임입니다. 게임의 일부인 블록 맞추기 게임과 집 꾸미기를 하는 동안, 푸는 짐에 닮긴 삶의 실마리를 찾아가며 만족할 만한 생활 공간을 만들어 보세요.",Unclaimed World,"인디, 시뮬레이션, 전략","Manage interstellar pioneers and their descendants in this detailed sci-fi colony sim. Centuries after planetfall, colonists are still struggling to gain foothold on their lush and alien planet. You settle on the frontier by carefully managing resources, production and different personalities.",3,,
